5.033330, 0.412556, 0.284078, 1.508643, 0.890329, 2.151206, 0.299161, 0.094361, 0.052641, 0.806376, 0.429006, 0.794930, 1.612651, 0.037788, 1.874641, 1.271893, 0.040236, 1.974381, 1.266928, 0.529072, 0.329767, 0.935376, 0.071535, 1.720739, 1.423440, 0.062595, 0.074480, 0.861301, 0.812199, 1.032920, 1.792567, 0.945146, 0.333529, 0.055741, 1.508096, 0.788804, 1.338521, 1.104515, 0.048927, 0.202577, 1.634104, 0.056115, 1.454372, 1.351385, 0.069580, 1.441787, 0.890103, 0.371236, 1.989604, 2.590479, 1.356323, 0.682657, 0.022129, 0.073455, 0.917502, 1.574946, 2.048284, 0.829360, 1.326300, 1.707747, 0.056927, 2.223313, 1.752944, 0.128956, 0.747577, 0.360972, 1.276212, 1.035028, 1.246333, 0.026992, 1.583957, 1.758328, 1.437183, 2.747370, 1.252230, 0.191455, 0.351774, 0.037916, 0.046907, 0.019731, 0.661157, 1.955107, 0.734545, 2.347116, 0.066038, 1.962446, 1.431451, 0.592573, 0.027450, 1.527210, 0.244182, 0.676274, 2.386341, 1.044091, 0.244061, 0.070614, 0.195582, 0.071731, 1.326233, 0.288690, 1.892164, 1.853217, 0.101052, 2.803870, 0.689968, 1.973663, 0.065769, 1.132041, 0.088481, 1.897423, 0.074379, 0.081746, 2.860661, 1.754973, 1.435751, 0.614358, 1.070485, 0.029656, 0.055650, 2.255069, 1.458730, 0.084340, 2.456868, 0.081364, 1.290062, 2.192987, 1.922504, 0.666374, 0.085591, 0.990747, 0.075905, 0.907388, 1.452204, 1.104587, 1.288680, 0.167368, 2.183936, 1.634078, 1.345535
10.066688, 0.088712, 0.184848, 1.440818, 0.887069, 2.130499, 0.299161, 0.179658, 0.036614, 0.747212, 0.429006, 0.710814, 1.752741, 0.068688, 1.905234, 1.271893, 0.171366, 1.974381, 1.468962, 0.529074, 0.347032, 0.897876, 0.042416, 1.981537, 1.423440, 0.220754, 0.070359, 1.628222, 0.812199, 1.514305, 1.789737, 1.057252, 1.084111, 0.055741, 1.508096, 0.788804, 1.333493, 1.107905, 0.700203, 0.305781, 1.608739, 0.056115, 1.454372, 1.351697, 0.069580, 1.635858, 1.211740, 0.419104, 1.989604, 2.707771, 1.355945, 0.654494, 0.022129, 0.059522, 0.917502, 1.578558, 2.048284, 0.755106, 1.417870, 1.707511, 0.056941, 2.223313, 1.879301, 0.116344, 2.562266, 1.672844, 1.385498, 1.159745, 1.282643, 0.046251, 1.583957, 1.758328, 1.715078, 2.743596, 1.407734, 0.252949, 0.351774, 0.037916, 0.050450, 0.067145, 0.696451, 1.956056, 0.697684, 2.347116, 0.059751, 1.949792, 1.431451, 0.488661, 0.027450, 1.527210, 0.244182, 0.594422, 2.400073, 1.270609, 0.298440, 0.366805, 0.267918, 0.071735, 2.005464, 0.375769, 1.891391, 1.986990, 0.058439, 2.803870, 0.700909, 1.951149, 0.065718, 1.132041, 0.036515, 1.897423, 0.044646, 0.054153, 2.715206, 1.767310, 1.600832, 0.565495, 1.550700, 0.066548, 0.056162, 2.255069, 1.458730, 0.102579, 2.456868, 0.067523, 1.662498, 2.192987, 1.922394, 0.647675, 0.071382, 1.385441, 0.072259, 0.907388, 1.475231, 1.465498, 1.288226, 0.143435, 2.471591, 1.645333, 1.345535
15.100088, 0.161066, 0.184988, 1.440841, 0.821224, 2.130499, 0.299419, 0.216614, 0.029331, 0.973656, 0.429006, 0.710814, 1.752741, 0.063623, 1.905593, 1.271893, 1.222125, 2.022906, 1.468962, 0.529074, 0.347032, 0.897876, 0.042416, 1.981537, 1.423440, 0.906965, 0.060379, 1.714208, 0.812199, 1.467685, 1.785439, 1.057929, 1.084111, 0.055741, 1.508096, 0.788804, 1.333493, 1.163926, 1.112926, 0.305781, 1.597812, 0.056115, 1.454372, 1.385523, 0.069580, 1.928145, 1.211840, 0.612560, 1.989604, 2.707551, 1.431584, 0.654494, 0.022129, 0.059522, 0.983062, 1.578558, 2.048284, 0.825347, 1.386458, 1.707511, 0.018244, 2.223313, 1.884578, 0.118858, 2.486833, 2.505632, 1.328008, 1.158749, 1.277714, 0.069141, 1.583957, 1.758328, 1.715078, 2.742167, 1.550406, 0.220906, 0.312317, 0.037916, 0.069199, 0.068126, 0.696451, 1.956056, 0.696853, 2.347116, 0.059444, 1.949792, 1.734750, 0.488661, 0.027450, 0.948789, 0.244182, 0.968901, 2.409069, 1.238485, 0.289515, 0.479851, 0.264016, 0.071735, 2.004287, 0.521163, 1.891391, 2.002411, 0.058439, 2.775915, 1.076738, 1.949700, 0.035225, 1.118826, 0.036515, 1.897423, 1.185021, 0.054153, 2.715206, 1.767310, 1.600832, 0.588553, 1.543626, 0.028548, 0.056162, 2.255069, 1.458730, 0.102579, 2.456868, 0.026317, 1.614500, 2.192987, 1.922394, 0.641374, 0.071382, 1.376609, 0.072259, 0.907388, 1.571890, 1.465610, 1.288226, 0.105101, 2.471591, 1.785997, 1.345535
20.133369, 0.161406, 0.149502, 1.458675, 0.961385, 2.130499, 0.299419, 0.216614, 0.030476, 0.973656, 0.429006, 0.710814, 1.752741, 0.078529, 2.009214, 1.271893, 1.910381, 2.022906, 1.468962, 0.529074, 0.347032, 0.980282, 0.092702, 1.981537, 1.437971, 2.189437, 1.001722, 1.668953, 0.812199, 1.420832, 2.095883, 1.191567, 1.084111, 0.049650, 1.561470, 0.788804, 1.333493, 1.163926, 1.112926, 0.305781, 1.597812, 0.056115, 1.454372, 1.519575, 0.095478, 1.928848, 1.211840, 0.614915, 1.989604, 2.707551, 1.431584, 0.654494, 0.024609, 0.059522, 0.796822, 1.578558, 2.052731, 0.830105, 1.272123, 1.707511, 0.038292, 2.223313, 1.884627, 0.158573, 2.486833, 2.505806, 1.277127, 1.158749, 1.078811, 0.078782, 1.583957, 2.119725, 1.715078, 2.742177, 1.591887, 0.220906, 0.259499, 0.037916, 0.097696, 0.067536, 0.696451, 1.956056, 0.723334, 2.347116, 0.066054, 1.949792, 1.734893, 0.488661, 0.317705, 0.989240, 0.289201, 0.968901, 2.409069, 1.231711, 0.394442, 0.479851, 0.237459, 0.071735, 2.003583, 0.524492, 1.891391, 2.002411, 0.058439, 2.777021, 1.076944, 1.940821, 0.025744, 1.088264, 0.036515, 1.897423, 1.347932, 0.054153, 2.715206, 1.767310, 1.625325, 0.693281, 1.549027, 0.028548, 0.055483, 2.255069, 1.458730, 0.102579, 2.456868, 0.025916, 1.567361, 2.192987, 1.922394, 0.744350, 0.071382, 1.374150, 0.072259, 0.907388, 1.571890, 1.467792, 1.288226, 0.094400, 2.471591, 1.907895, 1.345535
25.166626, 0.181398, 0.149502, 1.632631, 0.961385, 2.112559, 0.299419, 0.216614, 0.030476, 0.950724, 0.429006, 0.710814, 1.752741, 0.078524, 2.003895, 1.271893, 2.112772, 2.022906, 1.468962, 0.529074, 0.347032, 1.428035, 0.092702, 1.981537, 1.439190, 2.201650, 2.444774, 1.659000, 0.812199, 1.417095, 2.096034, 1.192693, 1.084111, 0.045276, 1.603356, 0.788804, 1.333493, 1.163926, 1.051883, 0.305781, 1.648903, 0.056115, 1.454372, 2.227205, 0.095478, 1.928862, 1.211840, 0.712635, 1.989604, 2.707551, 1.431584, 0.654494, 0.024609, 0.059522, 0.796822, 1.578558, 2.053006, 1.029448, 1.098154, 1.700937, 0.038292, 2.223313, 1.826997, 0.164719, 2.486833, 2.507587, 1.298170, 1.158749, 1.078811, 0.099241, 1.330785, 2.119725, 1.715078, 2.742177, 1.645234, 0.220906, 0.259499, 0.037916, 0.097694, 0.075976, 0.696451, 1.956056, 0.723334, 2.334436, 0.057529, 1.949792, 1.734893, 0.488661, 0.317705, 1.020120, 0.706689, 0.968901, 2.536211, 1.416438, 0.394442, 0.479851, 0.237459, 0.071735, 2.001291, 0.524492, 1.918822, 2.002411, 0.058439, 2.808896, 1.076944, 1.934765, 0.025744, 1.088264, 0.036515, 1.884625, 1.345123, 0.054153, 2.715206, 1.868905, 1.624802, 0.693281, 1.601084, 0.028548, 0.065442, 2.292931, 1.458730, 0.102579, 2.431696, 0.025916, 1.563190, 2.105467, 1.922394, 0.744350, 0.071382, 1.374196, 0.072259, 0.907388, 1.571890, 1.468037, 1.274253, 0.094400, 2.471591, 1.914120, 1.345535
30.199883, 0.181398, 0.149502, 1.642108, 0.950048, 2.003265, 0.299419, 0.216493, 0.030476, 0.809971, 0.505070, 0.710814, 1.752741, 0.078524, 2.139721, 1.271893, 2.036777, 2.022906, 1.468962, 0.529074, 0.252965, 1.205805, 0.092702, 1.981537, 1.439190, 1.873725, 2.469210, 0.752833, 0.812199, 0.867726, 2.236452, 1.192691, 1.084111, 0.070858, 1.993123, 0.788804, 1.333493, 1.163926, 0.450271, 0.075692, 1.648903, 0.056115, 1.454372, 2.227205, 0.095478, 1.928874, 1.211840, 0.712635, 1.989604, 2.707551, 1.431584, 0.654494, 0.024609, 0.059522, 0.796822, 1.578558, 2.322598, 1.029448, 1.068027, 1.693046, 0.038292, 2.223313, 1.729500, 0.458418, 2.486833, 2.508194, 1.298170, 1.158749, 1.078811, 0.099241, 1.416913, 2.119725, 1.715078, 2.742177, 2.194650, 0.219702, 0.259499, 0.037916, 0.097694, 0.075976, 0.696451, 1.956056, 0.696683, 2.561356, 0.058685, 1.949792, 1.651773, 0.488661, 0.317705, 1.020120, 0.706689, 0.976203, 2.536211, 1.432767, 0.394442, 0.479851, 0.319809, 0.071735, 1.972767, 0.529226, 1.892674, 2.002411, 0.058439, 2.819541, 1.076944, 1.692041, 0.025744, 1.170072, 0.018529, 1.864677, 1.345123, 0.054153, 2.709565, 1.872008, 1.624735, 0.693281, 1.572978, 0.028548, 0.084186, 2.339418, 1.458730, 0.102579, 2.431696, 0.025916, 1.439128, 2.194191, 1.922394, 0.744350, 0.071382, 1.368123, 0.072259, 0.907388, 1.571890, 1.473253, 1.253717, 0.094400, 2.471591, 1.625748, 1.345535
35.233139, 0.181398, 0.026676, 1.642108, 0.950048, 2.003265, 0.288082, 0.216493, 0.030476, 0.809971, 0.505070, 0.710814, 1.752741, 0.078524, 2.140469, 1.271893, 1.915957, 2.022906, 1.468962, 0.529074, 0.252965, 1.205804, 0.094664, 1.981537, 1.439190, 1.697099, 2.484324, 0.738592, 0.812199, 0.867712, 2.254885, 1.061151, 1.022561, 0.070858, 2.008762, 1.381679, 1.431936, 1.163926, 0.396211, 0.075692, 1.648903, 0.056115, 1.454372, 2.227205, 0.095478, 1.928874, 1.211840, 0.712635, 1.989604, 2.707551, 1.431584, 0.654494, 0.028716, 0.059522, 0.796822, 1.578558, 2.085983, 1.029448, 1.097477, 1.693046, 0.038292, 2.223313, 1.006330, 0.458418, 2.486833, 2.508043, 1.305993, 1.158749, 1.160272, 0.037031, 1.416872, 2.119725, 1.715078, 2.742177, 1.979400, 0.219702, 0.259499, 0.064235, 0.097694, 0.075976, 0.696451, 1.956056, 0.696683, 2.361967, 0.058685, 1.949792, 1.568709, 0.136196, 0.646040, 1.020120, 0.706689, 0.979024, 2.536211, 1.432767, 0.394442, 0.447287, 0.319809, 0.071735, 1.943179, 0.529226, 1.892674, 2.002411, 0.058439, 2.817266, 1.076944, 1.609738, 0.041487, 1.170498, 0.018529, 1.864677, 1.345123, 0.054153, 2.700613, 1.872008, 1.644461, 0.693281, 0.477265, 0.028548, 0.084186, 2.349930, 1.458730, 0.102579, 2.431696, 0.025916, 1.439128, 2.219300, 1.922394, 0.743613, 0.071382, 1.368123, 0.069365, 1.403349, 1.571890, 1.473253, 1.253717, 0.055492, 2.471591, 1.403943, 1.345535
40.266396, 0.181398, 0.046758, 1.642108, 0.950048, 2.003265, 0.073480, 0.216493, 0.030476, 0.838332, 0.505070, 0.710814, 1.752741, 0.095689, 2.379163, 1.271893, 1.915957, 2.022906, 1.468962, 0.529074, 0.252965, 1.205804, 0.094664, 1.981537, 1.439190, 1.694585, 2.484324, 0.738592, 0.812199, 0.867712, 2.207067, 1.061151, 1.022561, 0.066378, 2.153511, 1.381679, 1.432292, 1.163926, 0.396211, 0.075692, 1.648903, 0.056115, 1.454372, 2.227205, 0.074038, 1.928874, 1.211840, 0.712635, 1.989604, 2.706622, 1.431584, 0.654494, 0.028716, 0.059522, 0.795471, 1.578558, 2.125155, 1.029448, 1.001753, 1.693046, 0.038292, 2.223313, 1.049552, 0.458418, 2.492469, 2.508043, 1.474364, 1.158749, 1.098466, 0.037031, 1.687729, 1.993939, 1.715078, 2.739025, 1.974770, 0.219702, 0.259499, 0.063455, 0.083334, 0.069550, 0.696451, 1.956056, 0.696683, 2.334022, 0.058685, 1.949792, 1.568709, 0.132968, 0.646040, 1.020120, 0.706689, 0.979024, 2.536211, 1.516439, 0.394442, 0.449740, 0.302077, 0.071735, 1.935368, 0.529226, 1.892674, 2.002411, 0.058439, 2.816771, 1.076944, 1.622576, 0.040113, 1.170498, 0.018529, 1.864677, 1.345123, 0.055382, 2.694167, 1.872008, 1.700963, 0.693281, 0.016420, 0.028548, 0.029025, 2.349930, 1.458730, 0.102579, 2.431696, 0.025916, 1.439128, 2.219300, 1.922394, 0.743613, 0.061909, 1.368123, 0.028895, 1.397579, 1.571890, 1.473253, 1.253717, 0.055492, 2.471591, 1.549716, 1.345535
45.299652, 0.181398, 0.046758, 1.642108, 0.946374, 2.003265, 0.073480, 0.216493, 0.030476, 0.838332, 0.505070, 0.864671, 1.752741, 0.095689, 2.176498, 1.271893, 1.915957, 2.022906, 1.463886, 0.529074, 0.252965, 1.205804, 0.094664, 1.981537, 1.439190, 1.674269, 2.484324, 0.738592, 0.812199, 0.867712, 2.189371, 1.061151, 1.022561, 0.066378, 2.286084, 1.381679, 1.432292, 1.163926, 0.396211, 0.075692, 1.648903, 0.099378, 1.454372, 2.227205, 0.012873, 1.929074, 1.211840, 0.712635, 1.989604, 2.706413, 1.433612, 0.654494, 0.028716, 0.059522, 0.791665, 1.578558, 2.139953, 1.029448, 1.001753, 1.693046, 0.038292, 2.223313, 1.049552, 0.458329, 2.492469, 2.508043, 1.283860, 1.163615, 1.080935, 0.037031, 1.687236, 1.993721, 1.715078, 2.739242, 1.962874, 0.219702, 0.259499, 0.063455, 0.058475, 0.084902, 0.696451, 1.956056, 0.696198, 2.369973, 0.058685, 1.949792, 1.568709, 0.132968, 0.646040, 1.020120, 0.706689, 0.979024, 2.536211, 1.734594, 0.394442, 0.449596, 0.302077, 0.072986, 1.911568, 0.529226, 1.892674, 2.002411, 0.048763, 2.674880, 1.076944, 1.576046, 0.040113, 1.170498, 0.018529, 1.864677, 1.345123, 0.055382, 2.659834, 1.872008, 1.592487, 0.693328, 0.016269, 0.028548, 0.029025, 2.349930, 1.458730, 0.070767, 2.431696, 0.025916, 1.360852, 2.219300, 1.922394, 0.743613, 0.061909, 1.325961, 0.028895, 1.397579, 1.571890, 1.398810, 1.253717, 0.055492, 2.471591, 1.716730, 1.345535
50.332909, 0.181398, 0.046758, 1.642108, 0.948318, 2.016895, 0.073480, 0.216493, 0.066218, 0.838332, 0.505070, 1.025517, 1.786525, 0.095689, 1.947896, 1.455565, 1.915957, 2.022906, 1.463886, 0.529074, 0.252965, 1.205804, 0.094664, 1.981537, 1.439190, 1.674269, 2.484324, 0.738592, 0.812199, 0.867712, 2.205278, 1.061151, 1.039638, 0.066378, 1.872217, 1.381679, 1.432292, 1.163926, 0.396211, 0.075692, 1.648903, 0.091537, 1.454372, 2.227205, 0.012873, 1.926114, 1.225562, 0.712635, 1.989604, 2.706402, 1.433612, 0.654494, 0.028716, 0.076602, 0.818084, 1.578558, 2.145491, 1.029448, 1.001753, 1.769863, 0.038292, 2.223313, 1.049551, 0.471282, 2.492469, 2.508016, 1.283860, 1.163615, 1.082122, 0.037031, 1.569669, 1.993721, 1.715078, 2.739265, 1.975240, 0.219702, 0.259499, 0.063455, 0.058475, 0.016912, 0.696451, 1.956056, 0.693592, 2.439133, 0.068069, 1.949792, 1.568709, 0.132968, 0.646040, 1.020120, 0.706689, 0.902208, 2.536211, 1.734594, 0.394442, 0.449596, 0.302077, 0.074741, 1.906788, 0.529226, 1.896617, 2.002411, 0.050266, 2.695189, 1.060852, 1.524662, 0.040113, 1.170498, 0.018529, 1.902259, 1.345123, 0.055382, 2.635360, 1.872008, 1.578714, 0.756262, 0.506468, 0.028548, 0.029025, 2.349930, 1.460591, 0.071397, 2.431696, 0.025916, 1.397910, 2.219300, 1.922394, 0.743613, 0.061909, 1.316575, 0.028895, 1.397579, 1.571890, 1.399229, 1.289857, 0.055492, 2.471591, 1.716730, 1.345535
