5.033330, 0.067065, 1.008250, 1.035205, 1.098480, 0.223744, 2.056628, 0.011647, 0.075720, 0.557952, 0.708111, 0.863585, 0.932700, 0.063794, 1.559784, 0.047340, 0.087506, 0.853916, 0.037049, 0.035717, 0.073842, 0.019786, 0.354436, 1.156727, 0.960640, 0.754312, 1.018700, 0.976200, 0.640687, 0.979884, 1.466610, 1.267818, 0.046725, 0.632793, 1.219474, 1.644818, 0.874584, 3.111064, 0.051401, 0.367854, 0.703648, 0.086029, 1.137991, 1.785144, 0.069580, 1.391152, 0.362586, 0.667037, 1.439621, 1.191487, 0.430514, 0.204262, 0.508893, 0.073457, 1.212679, 0.986021, 1.602320, 0.304734, 1.302788, 0.154043, 0.296492, 1.734754, 1.873206, 0.178767, 0.383904, 0.500581, 1.287838, 0.074489, 1.398525, 0.026992, 1.296725, 2.032784, 0.081948, 2.177580, 0.888834, 0.287699, 0.991990, 1.637630, 0.041887, 0.019722, 0.407590, 0.975724, 0.922002, 1.774943, 0.427232, 1.905805, 2.379009, 1.623088, 0.027813, 2.552485, 0.358975, 0.656757, 1.115663, 1.007286, 0.699341, 0.321309, 0.063589, 0.065065, 1.420213, 0.637611, 0.040337, 0.465673, 0.026340, 2.449143, 0.838160, 1.880585, 0.301128, 1.737839, 0.460748, 0.062546, 0.363446, 0.295353, 1.729867, 0.049722, 1.267834, 1.257377, 0.446524, 0.072073, 0.776031, 2.068600, 0.064357, 0.040775, 0.892938, 0.081428, 1.242955
10.066688, 0.012524, 0.912862, 1.034825, 1.019347, 0.616557, 2.081984, 0.018383, 0.050483, 0.557014, 1.396303, 0.864097, 1.143181, 0.067523, 1.653527, 0.047144, 0.347481, 0.853916, 0.052573, 0.146771, 0.076816, 0.061630, 0.295550, 1.156551, 0.960640, 0.777723, 2.110076, 1.154588, 0.775989, 1.040350, 1.503818, 1.318554, 0.065286, 0.662749, 1.219474, 1.802966, 0.874584, 3.198763, 0.094104, 1.267472, 0.495367, 0.705940, 1.137991, 1.746568, 0.031738, 1.576738, 0.385937, 0.677199, 1.439621, 1.191487, 0.430514, 0.316215, 0.579928, 0.075463, 1.212619, 0.986021, 1.603702, 0.303325, 1.382887, 0.174165, 0.268745, 1.732869, 1.872646, 0.173596, 2.194823, 1.269244, 1.471836, 0.045470, 1.398525, 0.026992, 1.291346, 2.032784, 0.055253, 2.177657, 0.888834, 0.328103, 0.991990, 1.637630, 0.047109, 0.016617, 0.402814, 1.113445, 1.135974, 1.782614, 0.379236, 2.100671, 2.379009, 0.965080, 0.029687, 2.336245, 0.049491, 0.758574, 1.316409, 1.182319, 0.850703, 2.245842, 0.063322, 0.016326, 1.420213, 0.671788, 0.068940, 0.469045, 0.026340, 2.449143, 0.838160, 1.879872, 0.085926, 1.737839, 0.391928, 0.029713, 0.077191, 0.220938, 1.729867, 0.052692, 1.276877, 1.257377, 0.479623, 0.072980, 0.962336, 2.068600, 0.060768, 0.023972, 0.929895, 0.081387, 1.242955
15.100088, 0.066312, 0.912862, 1.034825, 0.843269, 0.692408, 2.082139, 0.052902, 0.085114, 0.557014, 2.024676, 0.770393, 1.172450, 0.067523, 1.653527, 0.054798, 0.347481, 0.853916, 0.052573, 0.146771, 0.066677, 0.082406, 0.439098, 1.156551, 0.960640, 0.766800, 2.177394, 1.154588, 0.776889, 1.047009, 1.503818, 1.318554, 0.065286, 0.701020, 1.219474, 2.179032, 0.856342, 2.918710, 0.033792, 1.908031, 0.495367, 0.811329, 1.138214, 1.746568, 0.031738, 1.576738, 0.385937, 0.677199, 1.439621, 1.201135, 0.430514, 0.315766, 0.579928, 0.075463, 1.212619, 1.088836, 1.603702, 0.303325, 1.817334, 0.232970, 0.459212, 1.634597, 1.872633, 0.155579, 2.192880, 1.717828, 1.871490, 0.043365, 1.398525, 0.026992, 1.291346, 2.178872, 0.086855, 2.177676, 0.888834, 0.308653, 0.991990, 1.637630, 0.047109, 0.016361, 0.402814, 1.113445, 1.049991, 1.965261, 0.314103, 2.109817, 2.379009, 0.965080, 0.029687, 2.336567, 0.053501, 0.770753, 1.316409, 0.435385, 0.850703, 3.460680, 0.080173, 0.016326, 1.420213, 0.479692, 0.107224, 0.469045, 0.026340, 2.449143, 0.838160, 1.880733, 0.070931, 2.018922, 0.389251, 0.128257, 0.053805, 0.070611, 1.736451, 0.048460, 1.276877, 1.257377, 0.665577, 0.034022, 0.872232, 2.068600, 0.652916, 0.023151, 0.929895, 0.081329, 1.242955
20.133369, 0.066312, 1.013664, 1.034825, 0.843269, 0.692408, 2.082139, 0.028307, 0.035812, 0.673517, 1.880248, 0.770393, 1.172623, 0.067523, 1.653527, 0.054798, 0.347481, 0.853916, 0.052585, 0.099140, 0.066677, 0.084248, 0.439098, 1.156551, 0.960640, 0.826415, 2.177437, 1.178218, 0.775026, 1.091433, 1.503818, 1.318554, 0.065286, 0.696584, 1.361187, 2.218472, 0.759166, 2.918710, 0.064540, 1.778039, 0.495367, 0.811329, 1.138214, 1.746568, 0.031738, 1.576738, 0.385937, 0.677199, 1.499128, 1.195843, 0.430514, 0.277619, 0.579928, 0.026159, 1.212619, 1.218616, 1.603702, 0.303325, 1.808237, 0.232970, 0.459212, 1.640020, 1.872633, 0.437170, 2.192880, 1.717750, 1.871270, 0.058917, 1.398525, 0.034204, 1.291346, 2.178440, 0.074912, 2.178202, 0.921735, 0.266240, 0.991990, 1.637630, 0.047109, 0.016361, 0.402814, 1.113445, 1.049991, 2.366162, 0.774072, 2.096650, 2.395672, 1.658287, 0.029687, 2.336628, 0.060088, 0.771550, 1.316409, 1.150261, 0.850703, 3.194049, 0.085743, 0.006799, 1.420213, 0.409495, 0.107224, 0.469045, 0.065641, 2.527676, 0.838476, 1.880812, 0.039922, 2.024524, 0.389251, 0.128257, 0.098785, 0.593448, 1.736451, 0.048460, 1.276877, 1.257377, 0.665577, 0.034022, 0.860933, 2.068600, 0.652916, 0.023151, 0.929895, 0.010571, 1.206746
25.166626, 0.066312, 1.013670, 1.034825, 0.855712, 0.692408, 2.082139, 0.028307, 0.035812, 0.673517, 1.790021, 0.770393, 1.172623, 0.067523, 1.771264, 0.054798, 0.347481, 0.853916, 0.052585, 0.099140, 0.066677, 0.084248, 0.439098, 1.156551, 0.960640, 0.868274, 2.177419, 1.216911, 0.775026, 1.211458, 1.664384, 1.318554, 0.065286, 0.693303, 1.532195, 2.218472, 0.668068, 3.094694, 0.086687, 1.750007, 0.495367, 0.811329, 1.138214, 1.738156, 0.031738, 1.576738, 0.385937, 0.677199, 1.499128, 1.195843, 0.430514, 0.277619, 0.579928, 0.026159, 1.332774, 1.218616, 1.703028, 0.303325, 1.807992, 0.232970, 0.459212, 1.640074, 1.872615, 0.384807, 2.192880, 1.717750, 1.871157, 0.058921, 1.398525, 0.034204, 1.291346, 2.177920, 0.074912, 2.178395, 0.921735, 0.215357, 0.991990, 1.637630, 0.047109, 0.016361, 0.402814, 1.113445, 0.832904, 2.145796, 0.889381, 1.925754, 2.652699, 1.774036, 0.029687, 2.336565, 0.087902, 1.054277, 1.316409, 1.791255, 0.850703, 2.673514, 0.062138, 0.006799, 1.420213, 0.350933, 0.107224, 0.469045, 0.065641, 2.537875, 0.838476, 1.878692, 0.039922, 2.004885, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.276877, 1.257377, 0.665577, 0.059461, 0.856321, 2.068600, 0.652916, 0.023151, 0.929895, 0.010571, 1.518686
30.199883, 0.073865, 1.013670, 1.034825, 0.855712, 0.692408, 2.082139, 0.028307, 0.083756, 0.673517, 1.790017, 0.770393, 1.172623, 0.051984, 1.771265, 0.054798, 0.347481, 0.853916, 0.014883, 0.099140, 0.066677, 0.075822, 0.439098, 1.156551, 0.960640, 0.797945, 2.177419, 1.485916, 0.775026, 1.385951, 1.664384, 1.318554, 0.065286, 0.693303, 1.532195, 2.218472, 0.599833, 2.874014, 0.046809, 1.750188, 0.495367, 0.811329, 1.138214, 1.738156, 0.042984, 1.748815, 0.385937, 0.677199, 1.499128, 1.195843, 0.448712, 0.277619, 0.579928, 0.026159, 1.513857, 1.218616, 1.703028, 0.303325, 1.806141, 0.232970, 0.459212, 1.640074, 1.870969, 0.384807, 2.192880, 1.717750, 1.871123, 0.092589, 1.779628, 0.034204, 1.291346, 2.177915, 0.074912, 2.178395, 0.921735, 0.076372, 0.991990, 1.637630, 0.045279, 0.016361, 0.402814, 1.113445, 0.832855, 2.142192, 0.889381, 1.923865, 2.482996, 1.774036, 0.029687, 2.336565, 0.087902, 1.318153, 1.316409, 1.881871, 0.850703, 2.433023, 0.023674, 0.006799, 1.321851, 0.119834, 0.107224, 0.548383, 0.065641, 2.537875, 0.838476, 1.876744, 0.039922, 2.004566, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.233228, 1.257377, 0.665577, 0.059461, 0.856321, 2.068600, 0.652916, 0.023151, 0.929895, 0.010571, 1.813737
35.233139, 0.073865, 1.013670, 1.034825, 0.576671, 0.692408, 2.082139, 0.040826, 0.083756, 0.673517, 1.790017, 0.770393, 1.172623, 0.099338, 1.771265, 0.054798, 0.347481, 1.025439, 0.014883, 0.099140, 0.066677, 0.075822, 0.439098, 1.156551, 0.960640, 1.076626, 2.177224, 1.316473, 0.844127, 1.283781, 1.664384, 1.318554, 0.019886, 0.693303, 1.532195, 2.218472, 0.599833, 2.829653, 0.046809, 1.750223, 0.495367, 0.811329, 1.138214, 1.738156, 0.036596, 1.640903, 0.385937, 0.677199, 1.499128, 1.195843, 0.450201, 0.277619, 0.579928, 0.068986, 1.513667, 1.218616, 1.703028, 0.303325, 1.802216, 0.232970, 0.459212, 1.640074, 1.870447, 0.384807, 2.192880, 1.717750, 1.870991, 0.092589, 1.779655, 0.034204, 1.291346, 2.177914, 0.074912, 2.178033, 0.921735, 0.076372, 0.991990, 1.637630, 0.045248, 0.016361, 0.402814, 1.113445, 0.832855, 2.142192, 0.889381, 1.935680, 2.361660, 1.774036, 0.029687, 2.336565, 0.087902, 1.186144, 1.316409, 1.883400, 0.850703, 2.368750, 0.023674, 0.006799, 1.311263, 0.119834, 0.107224, 0.982147, 0.065641, 2.537875, 0.856907, 1.880085, 0.039922, 2.004566, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.201834, 1.257377, 0.664971, 0.059461, 0.856321, 2.068600, 0.652916, 0.023151, 0.929895, 0.010571, 1.404577
40.266396, 0.073865, 1.013670, 1.034825, 0.576671, 0.692408, 2.082139, 0.040832, 0.083756, 0.673517, 1.790017, 0.946306, 1.172623, 0.099338, 1.771265, 0.054798, 0.347481, 1.025439, 0.014883, 0.099140, 0.066677, 0.075822, 0.439098, 1.156551, 0.960640, 1.067052, 2.176949, 1.262289, 0.910047, 1.170352, 1.664384, 1.322246, 0.143168, 0.693303, 1.532195, 2.218472, 0.599833, 2.976079, 0.046809, 1.750232, 0.495367, 0.811329, 1.138214, 1.739779, 0.036596, 1.576287, 0.385937, 0.677199, 1.499128, 1.195843, 0.450201, 0.277619, 0.579928, 0.068986, 1.513667, 1.218616, 1.703028, 0.303325, 1.795840, 0.232970, 0.459212, 1.640074, 1.870437, 0.384807, 2.192880, 1.717750, 1.870611, 0.092589, 1.779655, 0.034204, 1.371546, 2.177914, 0.074912, 2.178096, 0.921735, 0.076372, 0.991990, 1.637630, 0.045248, 0.016361, 0.402814, 1.113445, 0.832855, 2.142192, 0.889381, 1.827015, 2.357499, 1.774036, 0.029687, 2.336565, 0.520789, 0.920657, 1.316409, 1.883400, 0.850703, 2.290653, 0.023674, 0.006799, 1.311263, 0.119834, 0.107224, 0.982147, 0.065641, 2.537875, 0.857246, 1.879176, 0.039922, 2.004566, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.201834, 1.257377, 0.664970, 0.059461, 0.856321, 2.031900, 0.652916, 0.023151, 0.929895, 0.010571, 1.394172
45.299652, 0.073865, 1.013670, 1.034825, 0.576671, 0.692408, 2.082139, 0.040832, 0.083756, 0.673517, 1.810912, 0.946306, 1.176373, 0.099338, 1.771265, 0.054798, 0.347481, 1.025439, 0.014883, 0.099140, 0.066677, 0.075822, 0.439098, 1.317811, 0.960640, 1.067052, 2.178015, 1.262289, 0.910047, 1.170352, 1.664384, 1.322246, 0.143168, 0.693303, 1.532195, 2.218472, 0.599833, 3.027429, 0.046809, 1.738454, 0.495367, 0.664140, 1.138214, 1.742504, 0.036596, 1.547327, 0.385937, 0.677199, 1.499128, 1.195843, 0.450201, 0.277619, 0.579928, 0.068986, 1.513667, 1.218616, 1.703028, 0.303325, 1.782895, 0.232970, 0.459212, 1.640074, 1.870437, 0.384807, 2.192880, 1.717750, 1.870220, 0.092589, 1.779655, 0.034204, 1.517833, 2.177969, 0.074912, 2.178170, 0.921735, 0.076372, 0.991990, 1.637630, 0.045248, 0.016361, 0.401600, 1.113445, 0.832855, 2.142192, 0.876672, 1.827015, 2.357317, 1.774036, 0.029687, 2.336565, 0.520789, 0.920657, 1.316409, 1.883400, 0.850703, 2.184543, 0.023674, 0.006799, 1.311263, 0.119834, 0.107224, 0.982147, 0.065641, 2.537875, 0.857246, 1.879071, 0.039922, 2.004566, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.201834, 1.257377, 0.664970, 0.059461, 0.856321, 2.203603, 0.652916, 0.023151, 0.929895, 0.010571, 1.394172
50.332909, 0.073865, 1.013670, 1.034825, 0.576671, 0.692408, 2.082139, 0.040832, 0.083756, 0.673517, 1.823002, 0.946306, 1.176373, 0.099338, 1.771265, 0.054798, 0.347481, 1.025439, 0.014883, 0.099140, 0.066677, 0.089406, 0.439098, 1.353904, 0.960640, 1.067052, 2.178003, 1.262289, 0.910047, 1.170352, 1.664384, 1.322246, 0.143168, 0.693303, 1.532195, 2.117661, 0.599833, 3.410934, 0.046809, 1.725729, 0.495367, 0.664140, 1.138214, 1.742504, 0.036596, 1.559980, 0.385937, 0.677200, 1.499128, 1.195843, 0.450201, 0.277619, 0.579928, 0.068986, 1.513667, 1.218616, 1.703028, 0.303325, 1.744216, 0.232970, 0.459212, 1.640074, 1.870437, 0.384807, 2.192880, 1.717750, 1.870471, 0.092589, 1.779655, 0.034204, 1.517833, 2.177963, 0.074912, 2.178170, 0.921735, 0.076372, 0.991990, 1.637630, 0.045248, 0.016361, 0.401595, 1.113445, 0.832855, 2.142192, 0.876672, 1.827015, 2.352076, 1.774036, 0.029687, 2.337940, 0.520789, 0.920657, 1.316409, 1.883400, 1.072652, 2.105497, 0.023674, 0.013244, 1.311263, 0.119834, 0.107224, 0.982147, 0.020849, 2.537875, 0.857246, 1.879068, 0.039922, 2.004566, 0.389251, 0.128257, 0.098785, 0.642142, 1.728490, 0.048460, 1.201834, 1.256956, 0.664970, 0.059461, 0.856321, 2.203603, 0.652916, 0.023151, 0.929895, 0.010571, 1.394172
